id,anchor,target,context,score
e9cbfdab4106fb76,monocrystalline semiconductor,amorphous iron core,G02,0.25
12ed2b5cc3d70a98,monocrystalline semiconductor,amorphous structure,G02,0.25
9bb6110d91f50ded,monocrystalline semiconductor,electronics chip,G02,0.25
c2d53bbb2c9cb912,monocrystalline semiconductor,intrinsic semiconductor,G02,0.75
af5b3779b8adcebf,monocrystalline semiconductor,mono c si,G02,0.75
8c1d00d68afa03f6,monocrystalline semiconductor,mono si,G02,0.75
684a481119404e35,monocrystalline semiconductor,monocrystalline diamonds,G02,0.0
e9576b3fb4c7a6e3,monocrystalline semiconductor,monocrystalline semiconductor layer,G02,0.75
729e31ad2718fad4,monocrystalline semiconductor,monocrystalline semiconductor material,G02,0.5
7ab2b0252b96239e,monocrystalline semiconductor,monocrystalline semiconductor materials,G02,0.75
3763a1fab4443810,monocrystalline semiconductor,monocrystalline silicon,G02,0.5
6da9c4f275f3e69e,monocrystalline semiconductor,monocrystalline silicon wafer,G02,0.5
54254c6f0141c684,monocrystalline semiconductor,non monocrystalline semiconductor,G02,0.25
ebd4116a2e4dc638,monocrystalline semiconductor,sci fi device,G02,0.0
90708d78138811c3,monocrystalline semiconductor,semiconductor,G02,0.25
6aedf90ab94cb6f4,monocrystalline semiconductor,semiconductor companies,G02,0.0
d96b73d82830c2cb,monocrystalline semiconductor,semiconductor shortage,G02,0.0
76ef117bfffce607,monocrystalline semiconductor,semiconductor stocks,G02,0.0
d95966ee118cd720,monocrystalline semiconductor,silicon,G02,0.25
407170b7ad6fb701,monocrystalline semiconductor,silicon heat shrink material,G02,0.0
3d34d662e973f2cf,monocrystalline semiconductor,single crystal silicon semiconductor,G02,0.75
45de5c64c7f8d821,monocrystalline semiconductor,copper crystal,H04,0.0
01030b09fc5f6b86,monocrystalline semiconductor,crystal form,H04,0.0
1dedaeb4421a612d,monocrystalline semiconductor,crystal jewellery,H04,0.0
6724643ac69aa63b,monocrystalline semiconductor,crystal lattice,H04,0.25
eb3a14e120f64640,monocrystalline semiconductor,crystal oscillator,H04,0.0
a50250b5013ddcba,monocrystalline semiconductor,crystalline semiconductor substrate,H04,0.5
fd852e1831227b36,monocrystalline semiconductor,many crystallites,H04,0.25
40f9e9e59a6af22b,monocrystalline semiconductor,mono act,H04,0.0
19adfb46521689ba,monocrystalline semiconductor,monocrystalline semiconductor wafer,H04,0.75
bee5c28d9d0e7998,monocrystalline semiconductor,monocrystalline silicon,H04,0.5
b8c2d3936bedf110,monocrystalline semiconductor,non monocrystalline semiconductor,H04,0.25
e012921ca4be673f,monocrystalline semiconductor,polycrystalline semiconductor,H04,0.25
6c2d1c279a5acf08,monocrystalline semiconductor,semi automatic machine,H04,0.0
fed63d912cca895f,monocrystalline semiconductor,semi crystalline silicon,H04,0.25
089cbff3aaef2489,monocrystalline semiconductor,silicon bulk substrate,H04,0.25
0365e363b2a6fde8,monocrystalline semiconductor,single crystal,H04,0.5
0a2b1ed32c0a74f3,monocrystalline semiconductor,single crystal semiconductor,H04,0.75
de37603b5391a89c,monocrystalline semiconductor,single crystal semiconductor material,H04,0.75
1bd038083008262f,monocrystalline semiconductor,single crystal silicon cells,H04,0.5
863e9af84cb5e6af,monocrystalline semiconductor,solar photovoltaic cells,H04,0.5
3f5bb6c8d3cfb37f,multiplexed data,big data,H04,0.0
e3e8c0d20a26a330,multiplexed data,broadcast demultiplexer,H04,0.25
f4db0911344875ab,multiplexed data,code,H04,0.0
7328282d0c714b4f,multiplexed data,data,H04,0.25
ba52f44a921ae1e1,multiplexed data,data entry,H04,0.0
888944122693e304,multiplexed data,data handling,H04,0.0
b1660eb8f52b0af7,multiplexed data,data science,H04,0.0
67b97287b98a003a,multiplexed data,data warehousing,H04,0.0
e0beb6c5a38d1562,multiplexed data,demodulated data,H04,0.25
e65216b517843dc8,multiplexed data,demultiplexer,H04,0.25
da43777068efa661,multiplexed data,demux processors,H04,0.25
ca0da17034ddd3d9,multiplexed data,digital baseband data,H04,0.25
2be98f9ce371c7e1,multiplexed data,digital baseband signal,H04,0.25
798e8fb1826c7472,multiplexed data,digital data,H04,0.5
4afe302d45f79f2e,multiplexed data,digital signal,H04,0.25
ea69d02094ef6de3,multiplexed data,multiplex bit,H04,0.5
52f64d480ae73dc7,multiplexed data,multiplex data,H04,1.0
5d4f8588f757c16f,multiplexed data,multiplex data bit,H04,0.5
cb35b9ca07fc31d8,multiplexed data,multiplex digital bit,H04,0.5
fccaa89d213e3d6c,multiplexed data,multiplex digital data,H04,0.75
84d981b917f2bbaf,multiplexed data,multiplexed,H04,0.25
4385e0e5029deef7,multiplexed data,multiplexed bit,H04,0.5
40752a15ae29428a,multiplexed data,multiplexed communication data,H04,0.5
a406640594fbad08,multiplexed data,multiplexed communication signal,H04,0.5
31dfac6575dadd0b,multiplexed data,multiplexed data bit,H04,0.5
bfadece503a9acfe,multiplexed data,multiplexed data bus,H04,0.5
34f2bc33d336ec90,multiplexed data,multiplexed data exchanges,H04,0.5
9ae795703a13d62c,multiplexed data,multiplexed data generation,H04,0.5
fad600d8e9e3e52b,multiplexed data,multiplexed data packet stream,H04,0.5
95f919a5601ca45a,multiplexed data,multiplexed data stream,H04,0.5
f198038a9aa21e8a,multiplexed data,multiplexed digital bit,H04,0.5
cf5703c071de7bdc,multiplexed data,multiplexed digital data,H04,0.75
9a35146b29aab60b,multiplexed data,multiplexed digital signal,H04,0.5
94ee14814f77c8aa,multiplexed data,multiplexing unit,H04,0.5
42ec2bdb1d3a2fec,multiplexed data,packet data,H04,0.25
3d01bcadd49841cd,multiplexed data,signal,H04,0.25
fce736d2409c36cb,multiplexed data,signal demultiplexer,H04,0.25
582f1635c3ee6e6f,multiplexed data,tdm,H04,0.5
21383604bfeaa5d3,multiplexed data,time multiplexed data,H04,0.5
41ad0ec754a0de54,multiplexed data,transmission,H04,0.25
1c46f73feb39d9ba,multiplexed data,transmission baseband data,H04,0.25
7a6871d8957e9b7c,multiplexed data,transmission baseband signal,H04,0.25
3941eb30a5e40164,multiplexed data,transmission code,H04,0.0
05b15436841cc361,multiplexed data,transmission data,H04,0.25
bfbfc0e2d2e4dcfe,multiplexed data,transmission digital data,H04,0.5
06b7902340b38f41,multiplexed data,transmission digital signal,H04,0.25
89adc47dde29fc6f,multiplexed data,transmission service multiplexer,H04,0.5
6771b05ad6d074b4,multiplexed data,transmission signal,H04,0.25
30ca1c4de9fb5a1a,network load information,acquire load information,H04,0.25
d8b04ca5b5f3cb2e,network load information,associated load information,H04,0.25
4f0c69fa022ead94,network load information,associated load os,H04,0.25
7b7a9187d463d086,network load information,associated network information,H04,0.5
3dd433b997b95208,network load information,associated network load information,H04,0.75
47cd75de6a96a905,network load information,associated traffic information,H04,0.25
dc0fd231899e197f,network load information,base,H04,0.0
37ea374553971857,network load information,base information,H04,0.25
a9ce99d3c662cb1d,network load information,base load,H04,0.25
7d0f53e52833cbd4,network load information,base load information,H04,0.25
b66404a97086075f,network load information,base on load information,H04,0.25
6045012dcdb81890,network load information,base station,H04,0.25
927b348bd9c84c86,network load information,base station information,H04,0.5
c7dfbdb39c6a6d04,network load information,base station load,H04,0.5
17d8dae72801c04a,network load information,base station load information,H04,0.5
6c7da3ec00066f92,network load information,chemical reaction network,H04,0.0
ee3c34aa7ed06159,network load information,congestion data,H04,0.25
c129787fad226ad7,network load information,congestion information,H04,0.25
91f0a56215526c27,network load information,congestion load information,H04,0.25
9013a80dfb337d75,network load information,data packet,H04,0.25
61a46855b4c4d100,network load information,friends network,H04,0.0
e4d8d05e76879751,network load information,information of network load,H04,0.75
a25c0cd16018bfb7,network load information,load,H04,0.25
97ba8c392b65e03c,network load information,load information,H04,0.25
43fd6992eb633c34,network load information,load network,H04,0.5
40bd1c3e14ba9407,network load information,load of network traffic,H04,0.5
d5eb40f244b7b46a,network load information,load status information,H04,0.25
a0829b125332f4f1,network load information,load the vehicle,H04,0.0
03b026059c368b80,network load information,mesh network load data,H04,0.5
bf1a394d76945b75,network load information,mutual information,H04,0.0
d5dbb1444faca2ac,network load information,network,H04,0.25
67a5d16327f3d010,network load information,network congestion data,H04,0.75
3dec94b7fb700cf5,network load information,network congestion information,H04,0.75
5f0ef33de84182c3,network load information,network identification information,H04,0.25
010b591433b78bd3,network load information,network information,H04,0.5
ee737dd74dea4fc3,network load information,network least congestion information,H04,0.75
f2703d6c2daf1b66,network load information,network load,H04,0.5
e8d1858a655bcbf6,network load information,network load balancers,H04,0.5
b63d869760d74250,network load information,network load balancing,H04,0.25
f3dace6f8642012e,network load information,network load data,H04,0.75
71776c0486a73b4a,network load information,network load os,H04,0.25
52769af95f1d123f,network load information,network of information,H04,0.25
0a33bab4378edc20,network load information,network of load,H04,0.25
5c03be3063120124,network load information,network performance information,H04,0.5
24b197b56b670c96,network load information,network routers,H04,0.25
0013ca502bea2107,network load information,network station,H04,0.25
5bbb439439f197e2,network load information,network station information,H04,0.5
7d116f1e83194b64,network load information,network station load,H04,0.5
b31d1f0f04752364,network load information,network station load information,H04,0.5
d5af1f7e05324449,network load information,network topology information,H04,0.25
a8cd13a4fb65589b,network load information,network traffic across servers,H04,0.5
c12862dbdebc48c4,network load information,network traffic congestion data,H04,0.75
e959f7f998eb5d94,network load information,network traffic congestion information,H04,0.75
85da3f6250458daa,network load information,network traffic information,H04,0.75
f7ce16c5c5dcf73c,network load information,network traffic load data,H04,0.75
53260adc100f8343,network load information,network traffic load information,H04,0.75
986410351f10cb29,network load information,network traffic os,H04,0.25
b737b69b8af78ed3,network load information,network usage information,H04,0.5
093317356cc02b0a,network load information,nlb,H04,0.25
a49658486e8f7b91,network load information,number load,H04,0.0
18b47b9f5cb7c7ca,network load information,number load information,H04,0.25
a95a3850cbf1a57c,network load information,number of information,H04,0.0
5cf706f609bf1636,network load information,private load balancers,H04,0.5
76f10fee53f7bc56,network load information,receive load information,H04,0.25
3565f02600516caa,network load information,secret information,H04,0.0
b57b0c61ec37fc06,network load information,signaling load,H04,0.25
d329d3eec8f6a427,network load information,statistical data,H04,0.0
2664ec95efefcb92,network load information,statistical information,H04,0.0
6056cb3e7ad7080c,network load information,system load information,H04,0.5
228767bfb768358b,network load information,traffic congestion data,H04,0.25
41a9746d09693954,network load information,traffic congestion information,H04,0.25
502852f78d1201d0,network load information,upset load carriers,H04,0.25
ae9f13e08e2d3ab8,network load information,upset load mode,H04,0.25
c8876bf404f76df4,network load information,vehicle load,H04,0.0
f8724f396b800f6f,neural stimulation,anti stimulant composition,H04,0.25
71a5b6ad068d531f,neural stimulation,artificial neural network,H04,0.0
466eccc3c7bac37f,neural stimulation,convolutional neural network,H04,0.0
1c32c055a8d4c9c0,neural stimulation,de energize electronic components,H04,0.25
625e0202be8790f5,neural stimulation,de energize the laser,H04,0.25
8c7d208c7602ff4f,neural stimulation,deliver neural stimulation,H04,0.75
a6c2ab570f800398,neural stimulation,electrical nerve stimulation,H04,0.75
87664d83b5eb5961,neural stimulation,electrical stimulation,H04,0.75
77f55e0ca2f985c2,neural stimulation,electrical therapy,H04,0.75
d0d3e8a06e00b90a,neural stimulation,implant,H04,0.25
cebe5aeacde29cb6,neural stimulation,implant control,H04,0.5
e0a8e1e950106bab,neural stimulation,implantable control,H04,0.5
9f0833059e08e87d,neural stimulation,medical,H04,0.25
dddb4b80bf87a534,neural stimulation,medical stimulation,H04,0.5
2034a6557e5282e0,neural stimulation,nerve stimulation,H04,1.0
b47f34efc77c0064,neural stimulation,neural signal,H04,0.25
85cf3a591c40b071,neural stimulation,neural stimulation device,H04,0.5
533b2d385f9f4142,neural stimulation,neural stimulation parameters,H04,0.75
86a6c2ead9756d9a,neural stimulation,neural stimulation signal,H04,0.5
843784b10781b1af,neural stimulation,neural stimulation therapy,H04,0.5
2e9a5d79196fd5a6,neural stimulation,neural stimulator,H04,0.5
41ae9c67de2e8165,neural stimulation,neural stimuli,H04,0.75
e9d89aba0f739cde,neural stimulation,neurological stimulation,H04,1.0
46d1e96f5505ac52,neural stimulation,neuroscience,H04,0.0
d60cc886efad9890,neural stimulation,quantum simulation,H04,0.0
28501c0820eba8fb,neural stimulation,reinforced neural network,H04,0.0
4aa804d58c6deae1,neural stimulation,simulation hypothesis,H04,0.0
677afc6fe4e08053,neural stimulation,stimulation,H04,0.25
7e897f9e9d27ba46,neural stimulation,stimulation signal,H04,0.25
77413f297bfcf041,neural stimulation,stimulation sites,H04,0.25
b30688496db8abb9,neural stimulation,tissue stimulation,H04,0.5
893d1b4d02fdc5c1,noncollinear,axes,G02,0.0
64165658432fd2a6,noncollinear,coincident,G02,0.75
66cc313f927a037f,noncollinear,collinear,G02,0.25
771f261eada1553d,noncollinear,coplanar lines,G02,0.25
3aa9bb5c1ee4b6a7,noncollinear,coplanar points,G02,0.25
81221b95418e6a4a,noncollinear,display,G02,0.0
3e1d0d20b975c3e1,noncollinear,generally coincident,G02,0.75
e7bc95e651cd9925,noncollinear,generally parallel,G02,0.25
8123637d339a5795,noncollinear,laser,G02,0.25
ac6df160bc2f438c,noncollinear,light,G02,0.25
832a70be93101aed,noncollinear,lines on a notebook,G02,0.25
1c8d327c0bc5f3ab,noncollinear,modes,G02,0.0
87d057e2ac9ad002,noncollinear,new,G02,0.0
34717e593dc00bfd,noncollinear,non collinear lines,G02,0.75
2389f3cf6fd9225a,noncollinear,non coplanar,G02,0.5
8e046a57b631718c,noncollinear,non increasing sequence,G02,0.0
54e39fdc2f882fac,noncollinear,non negative,G02,0.0
b03fb8104b215a23,noncollinear,non real numbers,G02,0.0
31925e3fcf65ae7c,noncollinear,noncollinear points,G02,0.75
4fc90867fe567a7e,noncollinear,nonlinear,G02,0.25
c6d6e80eb50a4768,noncollinear,orthogonal principal axes,G02,0.5
511e52dec221bb39,noncollinear,parallel,G02,0.25
a363b85ce30ba623,noncollinear,perpendicular modes,G02,0.5
1a8262fe8ad008df,noncollinear,perpendicular polarization directions,G02,0.5
211cf1ff6362f199,noncollinear,poynting vectors,G02,0.5
5b8a4e711b6a3bbc,noncollinear,radially non collinear,G02,0.75
ae369ce80a6279e3,noncollinear,substantially coincident,G02,0.5
91a2d782bf8f9162,noncollinear,substantially parallel,G02,0.25
1ee01ddcc190ca19,offset table,bias current table,H04,0.25
aa596a13f4ab1309,offset table,billiard table,H04,0.0
1e599f7013f4ba9b,offset table,color conversion table,H04,0.25
a900d8e1f62aea49,offset table,correction memory,H04,0.25
58648430117abae7,offset table,correction storage section,H04,0.5
d61bad70f40fc5bd,offset table,correction storage unit,H04,0.25
a3fe047fa6834724,offset table,correction storing section,H04,0.25
c03a4de4cb01c6ff,offset table,correction storing unit,H04,0.25
f520cfe259298344,offset table,correction table,H04,0.5
b9127693340cbf0b,offset table,current offset matrix,H04,0.5
cfcbed35054f21b7,offset table,database,H04,0.25
cae783d73569c2c4,offset table,exemplary offset,H04,0.0
aa1a0b7bce2d1fea,offset table,exemplary offset table,H04,0.75
cbaf72cb02da14ab,offset table,exemplary table,H04,0.25
d12683f553556a4d,offset table,gain image,H04,0.0
5149f14eea34246a,offset table,gain matrix,H04,0.5
0919b6d2501b9571,offset table,gain table,H04,0.5
69a2234fbf22d95e,offset table,game table,H04,0.0
82e93b2786726da0,offset table,lut,H04,0.5
3c92b497cfbe6922,offset table,offset,H04,0.5
57112205f1b2a4cc,offset table,offset cancellation voltage,H04,0.25
174e1bf7b68d3566,offset table,offset correction table,H04,0.75
8f330ed42101dba3,offset table,offset image,H04,0.0
9cb8961d472be828,offset table,offset map,H04,0.75
e3ec03e784b8f671,offset table,offset matrix,H04,0.5
5a10efdafd9ff85b,offset table,offset memory,H04,0.5
0a88d55d013533c3,offset table,offset storage section,H04,0.75
73e37e26d80f01dc,offset table,offset storage unit,H04,0.5
e8f7ad87c40e2f6e,offset table,offset storing section,H04,0.5
9761d29cbc6eea5f,offset table,offset storing unit,H04,0.5
e6d56d9ab7c3f8f5,offset table,offset table address,H04,0.5
8bb6de8cbc17c465,offset table,offset value,H04,0.5
e4c39b50028522ee,offset table,offsets matrix,H04,0.5
67a2ed66fe0ef894,offset table,offsets table,H04,1.0
31c646ddf4bbda34,offset table,palette table,H04,0.25
a19c671837d6bff3,offset table,periodic table,H04,0.0
d8d907ef719a9627,offset table,program specific information tables,H04,0.25
cbd002cf6ca28aba,offset table,table fan,H04,0.0
1e54071b30ddc298,offset table,table glass,H04,0.0
524305d74e4fed0d,offset table,table of offsets,H04,1.0
a10e44dfed53ce4c,offset table,table value,H04,0.25
21a226e5a5858b73,offset table,tea table,H04,0.0
e728b52d5beb5341,offset table,time offset table,H04,0.5
c6f4c2c171fa3dbe,offset table,voltage offset table,H04,0.5
03ad4e11885c94f8,opc drum,body,G02,0.0
4942e1487176aa51,opc drum,carbon based photoconductor drum,G02,0.75
ab8c0d1ea902ea0e,opc drum,color image creator,G02,0.5
7441c8d8aeafb1e8,opc drum,copier device part,G02,0.5
786f753ba5e9b755,opc drum,copier opc drum,G02,0.75
518134e7fde9c87a,opc drum,drum,G02,0.5
9f71e7d781c5ba5a,opc drum,drum brake,G02,0.0
7a0feefdb6ba311f,opc drum,drum kit,G02,0.0
e6de7e2e3092e753,opc drum,drum set,G02,0.0
06468f55004c8ee3,opc drum,electrolytic bath,G02,0.5
78e2d693487cdec6,opc drum,electrostatic bearing body,G02,0.5
b4dfc2c29f5d4a2c,opc drum,electrostatic bearing drum,G02,0.5
e592be021670b0c8,opc drum,electrostatic photosensitive body,G02,0.5
8c5fc6f98a3bf1e0,opc drum,electrostatic photosensitive drum,G02,0.5
7e613b4155bed89e,opc drum,exposed,G02,0.25
7737e4c63603240e,opc drum,exposed media,G02,0.25
0a246a50d980af6b,opc drum,first washing drum,G02,0.25
e88f4eac87a53b0a,opc drum,image,G02,0.25
bba29dcc32e01e53,opc drum,image bearing body,G02,0.5
a7c0b86937d713a0,opc drum,image bearing drum,G02,0.5
0fee2e87cd3761bc,opc drum,image maker,G02,0.5
8c15e8c66148f7eb,opc drum,image media,G02,0.5
01cc98fc2360d214,opc drum,image photosensitive body,G02,0.5
2f0de1992de5c7ca,opc drum,image photosensitive drum,G02,0.5
872af1b774cb1283,opc drum,imager,G02,0.5
4112d61851461f60,opc drum,inorganic photoconductor drum,G02,0.25
3f732b027e4918f5,opc drum,integrated tub,G02,0.25
34cd6644c58eb2c2,opc drum,laundry machine,G02,0.25
fb60c5bd90e21bbc,opc drum,material drum,G02,0.5
3a226613347c28b4,opc drum,media viewer,G02,0.0
054b98f0a3a48d22,opc drum,opc server,G02,0.0
93ae8b5a261eae57,opc drum,organic photoconductor drum,G02,0.75
c0eb51ca205e8261,opc drum,photoconductive drum,G02,0.5
85980cfff648821b,opc drum,photoconductive medium,G02,0.5
725bccbd7a470ca3,opc drum,photoconductive member,G02,0.5
b7f53776b72c4435,opc drum,photoconductive photosensitive drum,G02,0.5
23564dc3cd38efee,opc drum,photoconductive photosensitive member,G02,0.5
a37d992712c584de,opc drum,photoconductive roller,G02,0.5
8780f309bfe9ead9,opc drum,photoconductor,G02,0.5
cbde48d907451a4b,opc drum,photoreceptor,G02,0.25
8aa9f0a6cdce25f5,opc drum,photosensitive drum,G02,0.75
14f6c27303b7c07d,opc drum,photosensitive medium,G02,0.5
09f3c94d3def1c3b,opc drum,photosensitive member,G02,0.5
a8ddeb946cba6e93,opc drum,photosensitive photoconductive drum,G02,0.5
f14e831cff3ea15c,opc drum,photosensitive photoconductive member,G02,0.5
67fd52f107af2764,opc drum,photosensitive roller,G02,0.5
c419875bbfa7bbfa,opc drum,printer,G02,0.25
063aeb325334aa36,opc drum,toner cartridges,G02,0.25
1840a7c0d0a380d1,operating channel,access being configured,H04,0.5
ca1b86d264f1289b,operating channel,access being operable,H04,0.5
2dff960b31549c85,operating channel,access configured,H04,0.5
3beed1e0587658a5,operating channel,access operable,H04,0.5
e25fea05f2931e49,operating channel,active frequency,H04,0.5
855890bb36da45f0,operating channel,active rat,H04,0.5
302c8fafeb7840bc,operating channel,ap being configured,H04,0.5
59c0fec6842cc184,operating channel,ap being operable,H04,0.5
d7817176684283fd,operating channel,ap configured,H04,0.5
85724b2ec097902c,operating channel,ap operable,H04,0.5
116926e237e2a346,operating channel,band,H04,0.5
a021a6b27347954c,operating channel,carrier,H04,0.25
bd306c37e9ba4029,operating channel,channel,H04,0.5
8fbbc37324d49ed7,operating channel,channel of operation,H04,1.0
9b386a96c57be0b6,operating channel,communication channel,H04,0.25
35a72fb8b1129d60,operating channel,communication channels,H04,0.5
3f9488f042c17705,operating channel,current channel list,H04,0.25
54625917a4c069e4,operating channel,dedicated carrier,H04,0.5
8623008b9c6e6f1b,operating channel,dedicated channel,H04,0.5
51fd9617f36d1ff4,operating channel,dedicated discovery,H04,0.25
015c5c03ea10c562,operating channel,dedicated discovery channel,H04,0.5
8f5155fca53c3a4f,operating channel,existing channel,H04,0.5
16e10f6e7cad22cc,operating channel,frequency,H04,0.5
73391e711f1edecb,operating channel,general channel,H04,0.5
d4dd9f32ad82d4dc,operating channel,inactive channel selecting resource,H04,0.25
cd2f0dafe62bc50a,operating channel,new bandwidth,H04,0.5
676267e95902a4f3,operating channel,news channel,H04,0.0
fec45aa852e18e50,operating channel,non operating channel,H04,0.25
be986455532b80d2,operating channel,operating channels,H04,1.0
1f72c6529bcd8cc0,operating channel,operating discovery,H04,0.0
47cd3ec2151b3372,operating channel,operating discovery channel,H04,0.75
c7d6bed780867a68,operating channel,operating expenses,H04,0.0
42684352b3c2255f,operating channel,operating system,H04,0.0
90d74b25186454c1,operating channel,operation channel,H04,1.0
2369d2e51ffca72c,operating channel,operation channels,H04,1.0
8cb05d2f40fc6d2f,operating channel,operational status,H04,0.25
7884857d8953aa92,operating channel,rat,H04,0.5
2eb2cc1cf3e8d01e,operating channel,serving carrier,H04,0.5
5e077e7f73770be3,operating channel,serving channel,H04,0.5
1eee1f678fe50cca,operating channel,trans receiving operating channel,H04,0.75
a2cee2ffe6d28963,operating channel,tv channel,H04,0.0
c25790c3506cebd7,operating channel,water channel,H04,0.0
68d9215d96dee55b,operating channel,wlan channel,H04,0.5
cf056935791e85c8,operating channel,working channel,H04,0.75
bb5dfaee44bf0a1c,operator identification information,addition operator,H04,0.0
1f78f4f5e53f67ee,operator identification information,availability information,H04,0.0
6861f8a29dfbbdbc,operator identification information,customer card number,H04,0.25
3628a8dd4a28c385,operator identification information,division operator,H04,0.0
0e2846f791962310,operator identification information,entering user identification,H04,0.25
191e7b1f18b6be98,operator identification information,identification document,H04,0.25
b947c96609706e65,operator identification information,identifying the operator of the terminal,H04,0.5
96cfb9e1753459a9,operator identification information,include operator identification,H04,0.5
2213fe59b53bcca5,operator identification information,information,H04,0.25
71905192b01d589b,operator identification information,information identification,H04,0.0
05045dcbc699169d,operator identification information,land information,H04,0.0
e4461af1fe9f26c4,operator identification information,mobile operator identification information,H04,0.5
4abbc26073d8ab1e,operator identification information,multiplication operator,H04,0.0
6d73d13bdd80c927,operator identification information,object identification device,H04,0.25
f33027206fc5a2c0,operator identification information,operation id,H04,0.25
16e01f9ed5b3b9a0,operator identification information,operation information,H04,0.5
c670d715ccd059aa,operator identification information,operator,H04,0.25
59e0492f52c37252,operator identification information,operator configuration information,H04,0.5
3085142b41b04a32,operator identification information,operator id,H04,0.75
166865f221e5dd31,operator identification information,operator id card,H04,0.5
8e5532eaa3effac8,operator identification information,operator identification,H04,0.5
c40fc45f42d8a115,operator identification information,operator identification data,H04,0.75
361b56511d70abb1,operator identification information,operator identifier input,H04,0.5
56e17540d7b32b71,operator identification information,operator information,H04,0.5
4db3fdba96f8dc4b,operator identification information,operator of the image reading apparatus,H04,0.5
aa6c8b884d08ad3a,operator identification information,operator session configuration information,H04,0.5
838d9b4b767c7481,operator identification information,operator session information,H04,0.5
efeaddc94434a512,operator identification information,operator terminal configuration information,H04,0.5
a004a3f71906b767,operator identification information,operator terminal session information,H04,0.5
4128fbaa3bd79edc,operator identification information,person identification code,H04,0.5
063e67d59876e127,operator identification information,risk identification,H04,0.0
b7503bef5bf9290a,operator identification information,session configuration information,H04,0.25
88a352e479b7e3d8,operator identification information,session data,H04,0.0
0b9b61e666c963ec,operator identification information,session information,H04,0.25
34a80a4527a1e24a,operator identification information,session terminal configuration information,H04,0.0
10b9918113b88be2,operator identification information,ternary operator,H04,0.0
a028775c8a6a7735,operator identification information,user identifying data,H04,0.75
f9c16fc4addc48cb,operator identification information,user identity code,H04,0.25
256ab9562a7ecf75,operator identification information,user information,H04,0.25
8c2667fb5148fe0a,operator identification information,video identification network,H04,0.25
9a626aba47d67b01,optical glasses,colored glasses,G02,0.0
9ebcacc7bea845ae,optical glasses,commercial materials,G02,0.5
be81526b04fe451c,optical glasses,commercial plastics,G02,0.5
7020d6ec9a1192d8,optical glasses,eye protector,G02,0.25
21ee8bad74554675,optical glasses,glasses,G02,0.5
dbbf914e02fb3ab4,optical glasses,house of glasses,G02,0.0
77d7c99f4f99dd61,optical glasses,lens materials,G02,0.5
245799ec4ba1fd0f,optical glasses,materials,G02,0.25
ac8191967e195e19,optical glasses,medical equipment,G02,0.25
0cebcab2f02cb219,optical glasses,metals,G02,0.25
9e99c319cb010abd,optical glasses,non optical glass,G02,0.25
a7cffe893886738e,optical glasses,opaque shielding,G02,0.25
ac52ebb498567aea,optical glasses,optical fibre bundling,G02,0.5
125500f6d6e40e90,optical glasses,optical lenses,G02,0.75
bb126aa8bd5b45c0,optical glasses,optical materials,G02,0.5
6671e06c6c0f4d07,optical glasses,optical mirrors,G02,0.75
595bea1273288225,optical glasses,optical mouse,G02,0.0
416fdbaf5a597b40,optical glasses,optical plastics,G02,0.5
7e80e2077eab3571,optical glasses,optical sensor,G02,0.0
3ed0b0afc66e0dda,optical glasses,optical shop,G02,0.0
c932a324d5d96a33,optical glasses,organic resins,G02,0.5
6d89d20101e5e518,optical glasses,polymeric compounds,G02,0.5
b9e0981913363f3b,optical glasses,polymers,G02,0.5
e2cae89b542e8b36,optical glasses,refractive thin glasses,G02,0.5
39d81bc2c63658f2,optical glasses,substrate materials,G02,0.5
7395e1b57dcb07a4,optical glasses,substrates,G02,0.25
155b6bd320f3249d,optical glasses,suitable materials,G02,0.25
b5900c19814c172b,optical glasses,suitable substrates,G02,0.5
10aee927535fa9be,optical glasses,temperatures,G02,0.0
531f089ae41b2799,optical glasses,transparent electrode,G02,0.25
f447cc60dbf48e0b,optical glasses,transparent glasses,G02,0.5
ea8911392ba8aac6,optical glasses,transparent reading of the encoded value,G02,0.25
427b84a7ca1e7cf5,optical glasses,water glasses,G02,0.0
160175d54de8af27,optical glasses,wavelengths,G02,0.5
696af932bbe69121,page file,confidential file,H04,0.0
5b7e88a510fcd914,page file,document file,H04,0.5
72873ac0e47cc688,page file,document image,H04,0.25
4b571a96ece09956,page file,file,H04,0.5
61b2b2268a820796,page file,file table,H04,0.0
f687a583c88317b7,page file,first page,H04,0.0
3211892a84fc2df8,page file,hidden system file,H04,0.75
6357cd27364ec408,page file,master file,H04,0.0
1413241e2e81756f,page file,memory paging,H04,0.5
207bbc3802a5f591,page file,page,H04,0.5
01e95c7ff4038ebe,page file,page data,H04,0.5
b30d58e6f42acb19,page file,page description file,H04,0.5
e3c949709a28b1fc,page file,page document file,H04,0.75
b35c7bba255e86eb,page file,page document image,H04,0.25
2b4258f2227bff6f,page file,page element,H04,0.0
1c6758f2f30fa897,page file,page file suitable,H04,0.75
a2a635e2d984d23a,page file,page id,H04,0.25
e05d922a36be2f64,page file,page image,H04,0.25
2f821236e81ec421,page file,page monitoring,H04,0.25
baa3bcf84e01c622,page file,page number,H04,0.0
34b53819ab54954d,page file,page suitable,H04,0.25
5d23e97a3a4dfe5e,page file,paging correction,H04,0.25
23e07ad5ab2821b4,page file,paging file,H04,1.0
571e1bdae5928506,page file,paging file size,H04,0.5
